customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome
8489,Value2,Value2,Value3,Value2,Value4,Value2,Value4,Value1,Value4,Value3,Value3,Value1,Value4,Value2,Value1,persuadable,Value4,Value4,Value4,Value4,control,negative
8490,Value1,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value1,Value4,Value1,Value3,Value3,Value2,Value2,sure_thing,Value1,Value3,Value4,Value4,target,positive
8491,Value2,Value2,Value1,Value3,Value1,Value2,Value4,Value1,Value4,Value2,Value1,Value1,Value2,Value3,Value1,sure_thing,Value3,Value4,Value4,Value1,target,positive
8492,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value3,Value3,Value3,Value3,Value2,Value2,Value3,sure_thing,Value2,Value1,Value4,Value4,target,positive
8493,Value4,Value1,Value2,Value2,Value3,Value2,Value4,Value3,Value2,Value2,Value3,Value1,Value1,Value2,Value1,sleeping_dog,Value2,Value2,Value4,Value2,control,positive
8494,Value4,Value2,Value1,Value3,Value4,Value4,Value1,Value1,Value1,Value3,Value1,Value4,Value4,Value1,Value4,persuadable,Value4,Value1,Value1,Value4,target,positive
8495,Value4,Value1,Value1,Value2,Value1,Value1,Value2,Value4,Value3,Value4,Value4,Value2,Value4,Value3,Value1,lost_cause,Value2,Value3,Value4,Value2,target,negative
8496,Value4,Value1,Value1,Value2,Value4,Value4,Value2,Value4,Value2,Value2,Value1,Value2,Value3,Value4,Value4,lost_cause,Value1,Value4,Value1,Value4,control,negative
8497,Value1,Value1,Value1,Value4,Value1,Value4,Value3,Value4,Value4,Value3,Value4,Value2,Value3,Value1,Value4,sure_thing,Value3,Value4,Value4,Value1,target,positive
8498,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value2,Value1,Value3,Value2,Value1,Value4,sure_thing,Value4,Value2,Value2,Value1,control,positive
8499,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value3,Value1,Value3,Value3,Value4,lost_cause,Value2,Value4,Value1,Value1,target,negative
8500,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value3,Value1,Value1,Value1,Value2,Value4,sure_thing,Value2,Value3,Value1,Value2,target,positive
8501,Value1,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value3,Value3,Value1,Value3,Value1,Value2,Value4,persuadable,Value1,Value1,Value2,Value2,target,positive
8502,Value4,Value1,Value2,Value2,Value1,Value2,Value4,Value2,Value1,Value4,Value2,Value4,Value2,Value3,Value1,lost_cause,Value2,Value2,Value1,Value1,control,negative
8503,Value1,Value1,Value4,Value2,Value2,Value1,Value2,Value2,Value4,Value4,Value4,Value4,Value2,Value3,Value3,sleeping_dog,Value1,Value4,Value3,Value3,control,positive
8504,Value4,Value1,Value2,Value4,Value4,Value3,Value1,Value4,Value1,Value4,Value2,Value1,Value2,Value4,Value1,persuadable,Value4,Value2,Value2,Value1,target,positive
8505,Value1,Value3,Value2,Value2,Value1,Value4,Value4,Value3,Value3,Value4,Value3,Value4,Value2,Value4,Value1,persuadable,Value3,Value3,Value1,Value3,control,negative
8506,Value1,Value3,Value4,Value3,Value2,Value4,Value4,Value1,Value4,Value3,Value3,Value2,Value4,Value4,Value2,sure_thing,Value2,Value3,Value1,Value4,target,positive
8507,Value2,Value1,Value4,Value2,Value2,Value1,Value4,Value4,Value2,Value3,Value2,Value3,Value1,Value1,Value4,sure_thing,Value3,Value4,Value1,Value3,target,positive
8508,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value1,Value3,Value3,Value4,Value2,Value1,Value1,lost_cause,Value2,Value2,Value3,Value2,target,negative
8509,Value4,Value1,Value2,Value4,Value2,Value1,Value1,Value2,Value4,Value4,Value1,Value3,Value1,Value3,Value2,persuadable,Value1,Value4,Value2,Value1,target,positive
8510,Value2,Value3,Value4,Value2,Value1,Value4,Value4,Value4,Value4,Value3,Value4,Value1,Value4,Value3,Value4,sure_thing,Value2,Value4,Value1,Value3,control,positive
8511,Value4,Value3,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value2,Value3,Value3,Value2,Value2,Value2,sleeping_dog,Value3,Value4,Value1,Value2,control,positive
8512,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value1,Value3,Value4,Value2,Value4,Value1,sure_thing,Value1,Value1,Value1,Value4,target,positive
8513,Value3,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value4,Value3,Value2,Value3,Value1,persuadable,Value1,Value2,Value3,Value4,target,positive
8514,Value4,Value1,Value1,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value1,Value4,Value2,Value3,Value3,lost_cause,Value2,Value4,Value4,Value1,control,negative
8515,Value4,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value3,Value4,Value1,Value2,Value2,Value4,persuadable,Value4,Value1,Value3,Value4,control,negative
8516,Value3,Value3,Value2,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value3,Value1,Value3,Value2,Value2,sleeping_dog,Value1,Value2,Value1,Value2,control,positive
8517,Value4,Value3,Value2,Value4,Value1,Value4,Value4,Value1,Value2,Value4,Value3,Value3,Value2,Value4,Value1,lost_cause,Value3,Value2,Value2,Value3,target,negative
8518,Value2,Value3,Value2,Value2,Value4,Value4,Value4,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value4,lost_cause,Value3,Value1,Value3,Value1,control,negative
8519,Value2,Value3,Value3,Value2,Value2,Value4,Value4,Value1,Value2,Value2,Value2,Value4,Value1,Value2,Value3,persuadable,Value4,Value4,Value2,Value3,control,negative
8520,Value4,Value3,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value3,Value4,Value2,Value2,Value3,Value1,persuadable,Value1,Value2,Value3,Value1,control,negative
8521,Value1,Value1,Value1,Value2,Value2,Value4,Value1,Value1,Value3,Value4,Value2,Value2,Value2,Value4,Value3,sure_thing,Value2,Value4,Value3,Value1,control,positive
8522,Value2,Value2,Value2,Value2,Value3,Value4,Value2,Value4,Value4,Value2,Value1,Value3,Value2,Value2,Value2,sure_thing,Value1,Value2,Value1,Value1,target,positive
8523,Value3,Value3,Value4,Value2,Value2,Value1,Value3,Value2,Value2,Value4,Value1,Value4,Value3,Value2,Value2,sure_thing,Value3,Value2,Value3,Value2,target,positive
8524,Value4,Value3,Value2,Value4,Value1,Value1,Value1,Value3,Value1,Value3,Value4,Value4,Value2,Value2,Value2,persuadable,Value1,Value2,Value2,Value4,target,positive
8525,Value4,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value2,Value1,Value3,Value4,Value2,Value4,lost_cause,Value4,Value4,Value2,Value1,control,negative
8526,Value3,Value1,Value1,Value4,Value2,Value1,Value1,Value4,Value2,Value1,Value1,Value4,Value3,Value3,Value3,sleeping_dog,Value1,Value2,Value1,Value4,control,positive
8527,Value3,Value1,Value1,Value4,Value2,Value4,Value1,Value2,Value4,Value2,Value2,Value3,Value2,Value4,Value1,lost_cause,Value3,Value3,Value3,Value1,target,negative
8528,Value1,Value1,Value4,Value4,Value4,Value2,Value4,Value3,Value1,Value4,Value1,Value1,Value3,Value3,Value3,lost_cause,Value3,Value4,Value1,Value4,control,negative
8529,Value3,Value3,Value2,Value2,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value2,Value2,Value3,Value4,persuadable,Value2,Value2,Value1,Value1,control,negative
8530,Value2,Value1,Value2,Value2,Value4,Value2,Value4,Value3,Value2,Value2,Value2,Value3,Value2,Value1,Value1,sleeping_dog,Value1,Value4,Value2,Value1,target,negative
8531,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value3,Value2,Value1,Value1,Value4,Value3,lost_cause,Value1,Value4,Value3,Value3,control,negative
8532,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value4,Value1,Value3,Value4,Value2,Value2,Value4,Value1,persuadable,Value3,Value4,Value2,Value3,target,positive
8533,Value3,Value3,Value4,Value2,Value3,Value4,Value1,Value4,Value3,Value2,Value3,Value2,Value3,Value3,Value1,sure_thing,Value4,Value3,Value3,Value2,control,positive
8534,Value4,Value2,Value1,Value2,Value4,Value3,Value2,Value4,Value2,Value3,Value4,Value3,Value1,Value4,Value4,sleeping_dog,Value2,Value2,Value1,Value2,target,negative
8535,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value2,Value4,Value2,Value2,Value3,Value3,Value2,Value1,sure_thing,Value1,Value3,Value1,Value4,control,positive
8536,Value4,Value1,Value1,Value2,Value1,Value3,Value1,Value1,Value4,Value4,Value4,Value4,Value3,Value3,Value4,lost_cause,Value3,Value1,Value1,Value4,target,negative
8537,Value4,Value1,Value2,Value2,Value2,Value4,Value4,Value2,Value2,Value3,Value3,Value3,Value3,Value3,Value3,sure_thing,Value3,Value4,Value2,Value1,target,positive
8538,Value4,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value2,Value4,Value1,persuadable,Value1,Value2,Value4,Value1,target,positive
8539,Value2,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value2,Value1,Value3,sure_thing,Value2,Value1,Value2,Value3,target,positive
8540,Value3,Value3,Value2,Value4,Value4,Value2,Value4,Value2,Value2,Value3,Value3,Value3,Value3,Value3,Value2,sure_thing,Value2,Value3,Value4,Value4,target,positive
8541,Value2,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value3,Value3,Value4,Value1,Value4,Value3,Value2,persuadable,Value1,Value1,Value2,Value3,target,positive
8542,Value4,Value3,Value4,Value4,Value2,Value1,Value4,Value3,Value2,Value1,Value3,Value2,Value2,Value2,Value1,lost_cause,Value3,Value2,Value3,Value2,control,negative
8543,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value3,Value1,Value3,Value3,Value1,lost_cause,Value4,Value2,Value3,Value4,target,negative
8544,Value3,Value2,Value1,Value4,Value1,Value4,Value4,Value1,Value3,Value3,Value4,Value3,Value4,Value4,Value1,persuadable,Value4,Value2,Value3,Value4,target,positive
8545,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value2,Value3,Value3,sure_thing,Value4,Value2,Value2,Value4,target,positive
8546,Value2,Value1,Value2,Value3,Value1,Value4,Value2,Value4,Value3,Value2,Value3,Value1,Value2,Value2,Value1,sure_thing,Value3,Value1,Value4,Value3,control,positive
8547,Value2,Value1,Value4,Value2,Value3,Value4,Value2,Value2,Value3,Value3,Value3,Value3,Value4,Value2,Value4,sleeping_dog,Value3,Value1,Value2,Value3,target,negative
8548,Value2,Value3,Value4,Value2,Value2,Value1,Value4,Value2,Value3,Value4,Value1,Value3,Value2,Value3,Value1,sleeping_dog,Value1,Value1,Value4,Value2,control,positive
8549,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value4,Value2,Value1,Value3,Value1,Value3,Value3,Value2,sleeping_dog,Value1,Value4,Value2,Value4,target,negative
8550,Value2,Value3,Value2,Value4,Value4,Value3,Value1,Value1,Value3,Value2,Value2,Value1,Value1,Value1,Value3,persuadable,Value4,Value1,Value1,Value3,control,negative
8551,Value4,Value3,Value2,Value4,Value2,Value1,Value2,Value4,Value2,Value2,Value1,Value4,Value2,Value1,Value2,sleeping_dog,Value1,Value2,Value1,Value1,control,positive
8552,Value4,Value3,Value2,Value2,Value4,Value2,Value1,Value3,Value2,Value3,Value1,Value3,Value2,Value2,Value4,sure_thing,Value3,Value3,Value4,Value1,control,positive
8553,Value1,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value3,Value2,Value3,Value2,Value2,Value1,Value4,persuadable,Value3,Value3,Value3,Value2,control,negative
8554,Value4,Value1,Value2,Value4,Value2,Value1,Value1,Value3,Value2,Value3,Value1,Value3,Value4,Value1,Value3,persuadable,Value2,Value2,Value4,Value4,target,positive
8555,Value2,Value3,Value2,Value2,Value4,Value2,Value2,Value1,Value3,Value4,Value2,Value3,Value4,Value1,Value4,lost_cause,Value2,Value4,Value2,Value3,target,negative
8556,Value4,Value1,Value1,Value2,Value1,Value4,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value3,Value1,sleeping_dog,Value1,Value1,Value4,Value4,control,positive
8557,Value4,Value3,Value4,Value4,Value2,Value1,Value1,Value4,Value2,Value4,Value1,Value1,Value4,Value3,Value3,sleeping_dog,Value1,Value2,Value1,Value2,target,negative
8558,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value3,Value2,Value4,Value3,Value1,Value2,Value2,Value2,persuadable,Value2,Value1,Value2,Value4,control,negative
8559,Value2,Value1,Value2,Value2,Value4,Value2,Value1,Value3,Value4,Value3,Value4,Value1,Value1,Value3,Value1,sleeping_dog,Value4,Value2,Value1,Value2,control,positive
8560,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value4,Value3,Value4,Value1,Value4,Value2,Value4,Value2,sleeping_dog,Value3,Value4,Value3,Value1,target,negative
8561,Value4,Value1,Value2,Value2,Value1,Value1,Value2,Value4,Value2,Value2,Value2,Value4,Value2,Value2,Value1,persuadable,Value4,Value3,Value4,Value1,target,positive
8562,Value4,Value3,Value2,Value3,Value4,Value4,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value4,Value4,sleeping_dog,Value2,Value1,Value1,Value4,target,negative
8563,Value1,Value1,Value4,Value3,Value4,Value2,Value4,Value4,Value1,Value3,Value1,Value3,Value4,Value2,Value4,sleeping_dog,Value1,Value1,Value3,Value1,target,negative
8564,Value2,Value1,Value2,Value2,Value1,Value1,Value4,Value2,Value3,Value2,Value2,Value1,Value1,Value2,Value1,sure_thing,Value3,Value2,Value3,Value3,target,positive
8565,Value4,Value1,Value2,Value4,Value4,Value2,Value1,Value4,Value2,Value3,Value1,Value3,Value4,Value2,Value4,sleeping_dog,Value2,Value3,Value4,Value1,target,negative
8566,Value2,Value1,Value2,Value2,Value4,Value3,Value1,Value3,Value1,Value3,Value2,Value4,Value3,Value4,Value2,lost_cause,Value2,Value1,Value3,Value3,target,negative
8567,Value1,Value1,Value1,Value2,Value3,Value4,Value4,Value1,Value3,Value1,Value2,Value2,Value2,Value4,Value3,sleeping_dog,Value4,Value3,Value1,Value1,target,negative
8568,Value4,Value3,Value4,Value2,Value4,Value1,Value1,Value3,Value4,Value3,Value2,Value1,Value4,Value4,Value4,sleeping_dog,Value1,Value2,Value1,Value1,control,positive
8569,Value2,Value1,Value1,Value2,Value3,Value3,Value2,Value4,Value3,Value1,Value3,Value4,Value4,Value1,Value4,sleeping_dog,Value2,Value3,Value3,Value3,control,positive
8570,Value2,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value1,Value2,Value4,Value2,Value1,Value1,lost_cause,Value4,Value2,Value2,Value1,control,negative
8571,Value4,Value3,Value2,Value4,Value1,Value3,Value1,Value3,Value1,Value3,Value2,Value2,Value4,Value4,Value4,lost_cause,Value4,Value4,Value2,Value3,control,negative
8572,Value3,Value2,Value4,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value3,Value2,Value2,Value1,sure_thing,Value2,Value2,Value3,Value1,control,positive
8573,Value4,Value3,Value2,Value4,Value3,Value4,Value1,Value3,Value1,Value3,Value4,Value4,Value1,Value3,Value3,persuadable,Value2,Value1,Value2,Value2,control,negative
8574,Value2,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value2,Value3,Value4,Value1,Value3,Value2,Value1,sleeping_dog,Value1,Value4,Value1,Value1,control,positive
8575,Value4,Value3,Value1,Value3,Value4,Value2,Value4,Value1,Value4,Value2,Value4,Value3,Value4,Value1,Value2,sure_thing,Value4,Value3,Value4,Value3,target,positive
8576,Value3,Value1,Value4,Value2,Value4,Value2,Value1,Value4,Value2,Value3,Value1,Value3,Value3,Value4,Value4,persuadable,Value3,Value2,Value1,Value4,target,positive
8577,Value4,Value3,Value4,Value2,Value4,Value3,Value2,Value2,Value3,Value3,Value1,Value2,Value3,Value4,Value4,sure_thing,Value3,Value2,Value1,Value4,target,positive
8578,Value4,Value1,Value1,Value2,Value4,Value1,Value4,Value1,Value2,Value4,Value4,Value2,Value2,Value2,Value1,sleeping_dog,Value3,Value2,Value2,Value1,control,positive
8579,Value1,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value4,Value2,Value4,Value3,Value3,Value1,Value3,sleeping_dog,Value1,Value4,Value1,Value4,control,positive
8580,Value4,Value3,Value4,Value2,Value4,Value3,Value2,Value2,Value1,Value4,Value1,Value4,Value1,Value4,Value2,persuadable,Value2,Value2,Value1,Value2,control,negative
8581,Value4,Value2,Value4,Value3,Value2,Value1,Value4,Value4,Value2,Value3,Value2,Value1,Value2,Value3,Value3,persuadable,Value2,Value2,Value4,Value2,control,negative
8582,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value3,Value3,Value1,Value1,Value3,Value4,Value4,lost_cause,Value2,Value4,Value1,Value4,target,negative
8583,Value2,Value3,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value2,Value3,Value4,Value4,Value4,lost_cause,Value3,Value2,Value3,Value1,target,negative
8584,Value2,Value1,Value2,Value3,Value4,Value2,Value2,Value4,Value4,Value3,Value3,Value1,Value2,Value2,Value4,sure_thing,Value1,Value3,Value4,Value4,control,positive
8585,Value4,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value2,Value3,Value3,Value3,Value2,Value4,Value4,persuadable,Value4,Value2,Value3,Value4,control,negative
8586,Value4,Value2,Value1,Value2,Value3,Value4,Value2,Value3,Value3,Value3,Value1,Value3,Value3,Value3,Value2,sleeping_dog,Value3,Value2,Value2,Value2,target,negative
8587,Value4,Value3,Value4,Value2,Value4,Value2,Value1,Value4,Value2,Value2,Value4,Value4,Value1,Value1,Value3,lost_cause,Value1,Value2,Value2,Value2,target,negative
8588,Value2,Value3,Value4,Value4,Value2,Value1,Value1,Value4,Value3,Value3,Value3,Value3,Value2,Value1,Value2,sure_thing,Value3,Value1,Value1,Value4,target,positive
8589,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value1,Value2,Value4,Value2,sure_thing,Value2,Value1,Value2,Value4,target,positive
8590,Value4,Value1,Value2,Value3,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value3,Value1,Value4,sleeping_dog,Value4,Value1,Value4,Value4,control,positive
8591,Value3,Value1,Value2,Value3,Value1,Value2,Value2,Value4,Value1,Value3,Value1,Value1,Value4,Value3,Value1,sure_thing,Value2,Value1,Value2,Value4,target,positive
8592,Value3,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value1,Value4,Value1,Value4,Value4,Value1,Value1,sure_thing,Value4,Value1,Value4,Value2,control,positive
8593,Value1,Value1,Value3,Value2,Value4,Value2,Value4,Value1,Value1,Value3,Value1,Value3,Value2,Value2,Value4,persuadable,Value4,Value3,Value2,Value1,control,negative
8594,Value4,Value1,Value3,Value2,Value2,Value1,Value1,Value1,Value2,Value4,Value4,Value1,Value2,Value2,Value4,lost_cause,Value2,Value3,Value1,Value1,target,negative
8595,Value2,Value1,Value3,Value2,Value4,Value2,Value4,Value1,Value3,Value4,Value2,Value3,Value3,Value3,Value1,sure_thing,Value4,Value1,Value4,Value3,target,positive
8596,Value4,Value2,Value3,Value2,Value2,Value1,Value4,Value1,Value2,Value1,Value3,Value2,Value2,Value2,Value3,persuadable,Value1,Value2,Value3,Value4,target,positive
8597,Value4,Value1,Value1,Value4,Value3,Value4,Value1,Value2,Value3,Value4,Value3,Value2,Value2,Value3,Value1,sleeping_dog,Value3,Value2,Value4,Value4,target,negative
8598,Value4,Value1,Value1,Value2,Value2,Value1,Value4,Value4,Value2,Value3,Value1,Value3,Value4,Value2,Value3,persuadable,Value2,Value2,Value4,Value1,control,negative
8599,Value1,Value3,Value2,Value2,Value4,Value2,Value2,Value1,Value1,Value3,Value1,Value4,Value4,Value3,Value1,sure_thing,Value4,Value1,Value1,Value1,control,positive
8600,Value1,Value1,Value1,Value2,Value2,Value4,Value2,Value4,Value4,Value1,Value4,Value2,Value4,Value1,Value2,sure_thing,Value1,Value3,Value3,Value3,control,positive
8601,Value2,Value3,Value4,Value2,Value2,Value1,Value1,Value3,Value3,Value4,Value1,Value4,Value4,Value2,Value2,persuadable,Value4,Value1,Value2,Value1,control,negative
8602,Value2,Value2,Value4,Value3,Value1,Value4,Value2,Value4,Value4,Value1,Value2,Value2,Value1,Value2,Value4,lost_cause,Value4,Value2,Value2,Value3,target,negative
8603,Value4,Value1,Value1,Value3,Value2,Value1,Value4,Value1,Value3,Value4,Value1,Value1,Value2,Value1,Value2,persuadable,Value3,Value1,Value3,Value1,target,positive
8604,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value2,Value3,Value3,Value1,Value2,lost_cause,Value4,Value4,Value2,Value1,control,negative
8605,Value2,Value2,Value3,Value2,Value1,Value4,Value2,Value4,Value4,Value2,Value2,Value3,Value2,Value3,Value1,persuadable,Value1,Value2,Value3,Value4,control,negative
8606,Value2,Value1,Value2,Value2,Value4,Value3,Value4,Value2,Value1,Value4,Value1,Value4,Value2,Value1,Value4,sure_thing,Value1,Value3,Value2,Value1,target,positive
8607,Value4,Value3,Value2,Value2,Value2,Value3,Value1,Value3,Value4,Value2,Value4,Value1,Value2,Value2,Value4,sure_thing,Value4,Value2,Value2,Value4,target,positive
8608,Value2,Value1,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value4,Value1,Value3,Value3,Value4,Value2,sleeping_dog,Value1,Value4,Value4,Value4,control,positive
8609,Value2,Value3,Value4,Value4,Value1,Value4,Value1,Value1,Value4,Value2,Value2,Value3,Value1,Value2,Value4,sure_thing,Value1,Value2,Value4,Value3,control,positive
8610,Value4,Value1,Value1,Value4,Value4,Value2,Value1,Value2,Value2,Value1,Value1,Value4,Value3,Value4,Value4,sure_thing,Value2,Value4,Value2,Value4,control,positive
8611,Value2,Value1,Value1,Value4,Value3,Value1,Value1,Value1,Value3,Value4,Value3,Value1,Value4,Value1,Value3,sleeping_dog,Value3,Value1,Value2,Value4,control,positive
8612,Value2,Value1,Value1,Value4,Value2,Value3,Value1,Value1,Value3,Value3,Value4,Value1,Value3,Value1,Value2,lost_cause,Value3,Value4,Value1,Value4,control,negative
8613,Value3,Value1,Value1,Value2,Value1,Value2,Value2,Value3,Value4,Value3,Value2,Value3,Value3,Value4,Value3,sleeping_dog,Value2,Value1,Value3,Value3,control,positive
8614,Value2,Value1,Value2,Value2,Value3,Value3,Value4,Value2,Value3,Value4,Value3,Value1,Value2,Value4,Value2,sleeping_dog,Value2,Value1,Value2,Value4,target,negative
8615,Value1,Value1,Value2,Value3,Value1,Value2,Value4,Value3,Value1,Value1,Value4,Value1,Value2,Value2,Value4,sleeping_dog,Value1,Value4,Value1,Value1,target,negative
8616,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value4,Value4,Value2,Value3,Value3,Value3,Value4,sleeping_dog,Value1,Value2,Value3,Value1,control,positive
8617,Value2,Value3,Value2,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value2,Value4,Value3,Value2,Value3,sleeping_dog,Value4,Value3,Value1,Value1,target,negative
8618,Value1,Value3,Value2,Value2,Value1,Value2,Value2,Value4,Value1,Value1,Value3,Value2,Value2,Value2,Value4,sure_thing,Value2,Value1,Value4,Value4,target,positive
8619,Value4,Value1,Value1,Value2,Value3,Value2,Value2,Value3,Value4,Value3,Value2,Value1,Value2,Value3,Value1,lost_cause,Value2,Value1,Value2,Value1,target,negative
8620,Value2,Value3,Value3,Value2,Value4,Value2,Value4,Value1,Value3,Value4,Value2,Value1,Value2,Value4,Value3,persuadable,Value4,Value4,Value1,Value2,target,positive
8621,Value2,Value1,Value2,Value2,Value2,Value3,Value4,Value2,Value1,Value4,Value1,Value4,Value1,Value4,Value3,persuadable,Value3,Value3,Value4,Value2,control,negative
8622,Value4,Value1,Value4,Value2,Value3,Value1,Value4,Value4,Value3,Value4,Value4,Value3,Value2,Value4,Value3,persuadable,Value3,Value1,Value2,Value4,control,negative
8623,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value2,Value2,Value3,Value4,Value3,Value2,Value2,Value1,sure_thing,Value4,Value1,Value2,Value4,target,positive
8624,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value4,Value3,Value3,Value3,Value3,Value3,Value3,Value3,lost_cause,Value1,Value4,Value2,Value1,control,negative
8625,Value1,Value3,Value2,Value4,Value2,Value1,Value4,Value4,Value4,Value4,Value2,Value2,Value4,Value4,Value2,persuadable,Value2,Value4,Value1,Value3,target,positive
8626,Value3,Value3,Value4,Value2,Value1,Value4,Value4,Value4,Value3,Value4,Value1,Value3,Value3,Value4,Value1,persuadable,Value4,Value1,Value3,Value3,target,positive
8627,Value4,Value2,Value4,Value2,Value1,Value4,Value4,Value4,Value2,Value4,Value3,Value1,Value3,Value4,Value1,persuadable,Value2,Value2,Value3,Value3,target,positive
8628,Value4,Value2,Value4,Value4,Value1,Value3,Value1,Value4,Value3,Value3,Value4,Value3,Value2,Value2,Value2,lost_cause,Value3,Value2,Value3,Value3,target,negative
8629,Value4,Value1,Value1,Value2,Value4,Value2,Value1,Value2,Value2,Value3,Value1,Value1,Value1,Value1,Value4,sleeping_dog,Value2,Value3,Value4,Value4,control,positive
8630,Value4,Value3,Value4,Value2,Value3,Value4,Value1,Value1,Value1,Value1,Value1,Value1,Value4,Value3,Value1,lost_cause,Value2,Value4,Value2,Value4,control,negative
8631,Value2,Value1,Value2,Value2,Value2,Value1,Value3,Value2,Value3,Value3,Value3,Value1,Value4,Value1,Value4,lost_cause,Value1,Value3,Value3,Value4,target,negative
8632,Value2,Value1,Value2,Value3,Value4,Value3,Value2,Value4,Value2,Value2,Value4,Value4,Value2,Value4,Value4,persuadable,Value1,Value1,Value4,Value1,control,negative
8633,Value2,Value3,Value2,Value3,Value3,Value2,Value4,Value1,Value3,Value4,Value4,Value4,Value3,Value3,Value1,lost_cause,Value4,Value2,Value3,Value4,target,negative
8634,Value4,Value1,Value4,Value4,Value3,Value1,Value4,Value3,Value2,Value4,Value2,Value1,Value2,Value4,Value1,lost_cause,Value2,Value2,Value3,Value1,target,negative
8635,Value4,Value1,Value3,Value2,Value1,Value4,Value2,Value1,Value2,Value4,Value2,Value2,Value2,Value3,Value1,persuadable,Value3,Value1,Value3,Value1,control,negative
8636,Value2,Value3,Value1,Value2,Value3,Value4,Value2,Value4,Value3,Value3,Value4,Value2,Value2,Value3,Value1,sure_thing,Value3,Value2,Value1,Value1,target,positive
8637,Value1,Value1,Value1,Value4,Value3,Value4,Value4,Value3,Value4,Value4,Value2,Value3,Value2,Value4,Value1,sure_thing,Value1,Value4,Value2,Value1,control,positive
8638,Value3,Value1,Value1,Value2,Value2,Value2,Value2,Value4,Value4,Value4,Value3,Value3,Value3,Value2,Value4,persuadable,Value1,Value2,Value4,Value2,control,negative
8639,Value2,Value1,Value2,Value2,Value2,Value4,Value1,Value4,Value1,Value4,Value1,Value4,Value4,Value1,Value3,sleeping_dog,Value4,Value3,Value4,Value2,control,positive
8640,Value1,Value2,Value1,Value2,Value3,Value1,Value2,Value3,Value3,Value2,Value1,Value1,Value2,Value3,Value1,sure_thing,Value4,Value4,Value4,Value3,control,positive
8641,Value1,Value3,Value1,Value2,Value4,Value4,Value4,Value1,Value3,Value3,Value1,Value1,Value2,Value3,Value2,sleeping_dog,Value3,Value4,Value4,Value1,target,negative
8642,Value4,Value1,Value3,Value2,Value2,Value1,Value3,Value4,Value2,Value4,Value3,Value1,Value3,Value3,Value3,lost_cause,Value3,Value1,Value3,Value2,target,negative
